threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.40,6,5592,756,0.135193,0.279101,0.126561,95.68,1.237178,109.43,0.299035,0.265169,0.387363,"{""DO_NOTHING"": 4836, ""ENTER_BUY"": 311, ""ENTER_SELL"": 445}","{""DO_NOTHING"": 3923, ""ENTER_BUY"": 757, ""ENTER_SELL"": 912}","{""DO_NOTHING"": {""DO_NOTHING"": 3565, ""ENTER_BUY"": 149, ""ENTER_SELL"": 209}, ""ENTER_BUY"": {""DO_NOTHING"": 546, ""ENTER_BUY"": 93, ""ENTER_SELL"": 118}, ""ENTER_SELL"": {""DO_NOTHING"": 725, ""ENTER_BUY"": 69, ""ENTER_SELL"": 118}}",False
0.40,7,5593,2672,0.47774,0.225299,0.009375,25.05,1.016749,157.13,0.258216,0.195122,0.374475,"{""DO_NOTHING"": 2921, ""ENTER_BUY"": 1278, ""ENTER_SELL"": 1394}","{""DO_NOTHING"": 3383, ""ENTER_BUY"": 1058, ""ENTER_SELL"": 1152}","{""DO_NOTHING"": {""DO_NOTHING"": 1977, ""ENTER_BUY"": 634, ""ENTER_SELL"": 772}, ""ENTER_BUY"": {""DO_NOTHING"": 378, ""ENTER_BUY"": 330, ""ENTER_SELL"": 350}, ""ENTER_SELL"": {""DO_NOTHING"": 566, ""ENTER_BUY"": 314, ""ENTER_SELL"": 272}}",False
0.40,8,5604,2867,0.511599,0.264039,0.046575,133.53,1.081065,146.18,0.301524,0.222386,0.381058,"{""DO_NOTHING"": 2737, ""ENTER_BUY"": 1509, ""ENTER_SELL"": 1358}","{""DO_NOTHING"": 3074, ""ENTER_BUY"": 1328, ""ENTER_SELL"": 1202}","{""DO_NOTHING"": {""DO_NOTHING"": 1704, ""ENTER_BUY"": 674, ""ENTER_SELL"": 696}, ""ENTER_BUY"": {""DO_NOTHING"": 513, ""ENTER_BUY"": 455, ""ENTER_SELL"": 360}, ""ENTER_SELL"": {""DO_NOTHING"": 520, ""ENTER_BUY"": 380, ""ENTER_SELL"": 302}}",False
0.40,9,5604,3152,0.562455,0.254442,-0.003671,-11.57,0.993858,217.54,0.263054,0.246492,0.37469,"{""DO_NOTHING"": 2452, ""ENTER_BUY"": 1513, ""ENTER_SELL"": 1639}","{""DO_NOTHING"": 3056, ""ENTER_BUY"": 1264, ""ENTER_SELL"": 1284}","{""DO_NOTHING"": {""DO_NOTHING"": 1545, ""ENTER_BUY"": 716, ""ENTER_SELL"": 795}, ""ENTER_BUY"": {""DO_NOTHING"": 426, ""ENTER_BUY"": 398, ""ENTER_SELL"": 440}, ""ENTER_SELL"": {""DO_NOTHING"": 481, ""ENTER_BUY"": 399, ""ENTER_SELL"": 404}}",False
0.50,0,5714,100,0.017501,0.64,1.0424,104.24,5.141438,13.52,0.590909,1.0,0.378594,"{""DO_NOTHING"": 5614, ""ENTER_BUY"": 88, ""ENTER_SELL"": 12}","{""DO_NOTHING"": 4781, ""ENTER_BUY"": 600, ""ENTER_SELL"": 333}","{""DO_NOTHING"": {""DO_NOTHING"": 4756, ""ENTER_BUY"": 25, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 548, ""ENTER_BUY"": 52, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 310, ""ENTER_BUY"": 11, ""ENTER_SELL"": 12}}",False
0.50,1,5576,108,0.019369,0.509259,0.782685,84.53,3.181419,16.0,0.512195,0.507463,0.362701,"{""DO_NOTHING"": 5468, ""ENTER_BUY"": 41, ""ENTER_SELL"": 67}","{""DO_NOTHING"": 4531, ""ENTER_BUY"": 518, ""ENTER_SELL"": 527}","{""DO_NOTHING"": {""DO_NOTHING"": 4492, ""ENTER_BUY"": 19, ""ENTER_SELL"": 20}, ""ENTER_BUY"": {""DO_NOTHING"": 484, ""ENTER_BUY"": 21, ""ENTER_SELL"": 13}, ""ENTER_SELL"": {""DO_NOTHING"": 492, ""ENTER_BUY"": 1, ""ENTER_SELL"": 34}}",False
0.50,10,5599,420,0.075013,0.32619,0.143762,60.38,1.257682,43.37,0.358696,0.300847,0.306001,"{""DO_NOTHING"": 5179, ""ENTER_BUY"": 184, ""ENTER_SELL"": 236}","{""DO_NOTHING"": 3221, ""ENTER_BUY"": 1163, ""ENTER_SELL"": 1215}","{""DO_NOTHING"": {""DO_NOTHING"": 3033, ""ENTER_BUY"": 86, ""ENTER_SELL"": 102}, ""ENTER_BUY"": {""DO_NOTHING"": 1034, ""ENTER_BUY"": 66, ""ENTER_SELL"": 63}, ""ENTER_SELL"": {""DO_NOTHING"": 1112, ""ENTER_BUY"": 32, ""ENTER_SELL"": 71}}",False
0.50,11,5605,487,0.086887,0.297741,0.103285,50.3,1.179483,38.59,0.294118,0.299401,0.293443,"{""DO_NOTHING"": 5118, ""ENTER_BUY"": 153, ""ENTER_SELL"": 334}","{""DO_NOTHING"": 3103, ""ENTER_BUY"": 1164, ""ENTER_SELL"": 1338}","{""DO_NOTHING"": {""DO_NOTHING"": 2846, ""ENTER_BUY"": 75, ""ENTER_SELL"": 182}, ""ENTER_BUY"": {""DO_NOTHING"": 1067, ""ENTER_BUY"": 45, ""ENTER_SELL"": 52}, ""ENTER_SELL"": {""DO_NOTHING"": 1205, ""ENTER_BUY"": 33, ""ENTER_SELL"": 100}}",False
0.50,12,5606,1235,0.2203,0.293927,0.151806,187.48,1.280268,66.99,0.262791,0.310559,0.308007,"{""DO_NOTHING"": 4371, ""ENTER_BUY"": 430, ""ENTER_SELL"": 805}","{""DO_NOTHING"": 2653, ""ENTER_BUY"": 1383, ""ENTER_SELL"": 1570}","{""DO_NOTHING"": {""DO_NOTHING"": 2068, ""ENTER_BUY"": 210, ""ENTER_SELL"": 375}, ""ENTER_BUY"": {""DO_NOTHING"": 1090, ""ENTER_BUY"": 113, ""ENTER_SELL"": 180}, ""ENTER_SELL"": {""DO_NOTHING"": 1213, ""ENTER_BUY"": 107, ""ENTER_SELL"": 250}}",False
0.50,13,5604,1113,0.198608,0.302785,-0.008374,-9.32,0.987074,113.79,0.255376,0.326586,0.287053,"{""DO_NOTHING"": 4491, ""ENTER_BUY"": 372, ""ENTER_SELL"": 741}","{""DO_NOTHING"": 2401, ""ENTER_BUY"": 1543, ""ENTER_SELL"": 1660}","{""DO_NOTHING"": {""DO_NOTHING"": 1931, ""ENTER_BUY"": 173, ""ENTER_SELL"": 297}, ""ENTER_BUY"": {""DO_NOTHING"": 1246, ""ENTER_BUY"": 95, ""ENTER_SELL"": 202}, ""ENTER_SELL"": {""DO_NOTHING"": 1314, ""ENTER_BUY"": 104, ""ENTER_SELL"": 242}}",False
0.50,14,5599,1087,0.194142,0.317387,0.083293,90.54,1.139127,94.2,0.265957,0.344585,0.278979,"{""DO_NOTHING"": 4512, ""ENTER_BUY"": 376, ""ENTER_SELL"": 711}","{""DO_NOTHING"": 2265, ""ENTER_BUY"": 1736, ""ENTER_SELL"": 1598}","{""DO_NOTHING"": {""DO_NOTHING"": 1796, ""ENTER_BUY"": 172, ""ENTER_SELL"": 297}, ""ENTER_BUY"": {""DO_NOTHING"": 1467, ""ENTER_BUY"": 100, ""ENTER_SELL"": 169}, ""ENTER_SELL"": {""DO_NOTHING"": 1249, ""ENTER_BUY"": 104, ""ENTER_SELL"": 245}}",False
0.50,15,5602,1125,0.200821,0.288889,-0.003476,-3.91,0.994469,69.75,0.237245,0.316508,0.279451,"{""DO_NOTHING"": 4477, ""ENTER_BUY"": 392, ""ENTER_SELL"": 733}","{""DO_NOTHING"": 2332, ""ENTER_BUY"": 1710, ""ENTER_SELL"": 1560}","{""DO_NOTHING"": {""DO_NOTHING"": 1864, ""ENTER_BUY"": 188, ""ENTER_SELL"": 280}, ""ENTER_BUY"": {""DO_NOTHING"": 1396, ""ENTER_BUY"": 93, ""ENTER_SELL"": 221}, ""ENTER_SELL"": {""DO_NOTHING"": 1217, ""ENTER_BUY"": 111, ""ENTER_SELL"": 232}}",False
0.50,16,5614,831,0.148023,0.282792,-0.01923,-15.98,0.969591,119.22,0.297872,0.272908,0.275494,"{""DO_NOTHING"": 4783, ""ENTER_BUY"": 329, ""ENTER_SELL"": 502}","{""DO_NOTHING"": 2524, ""ENTER_BUY"": 1578, ""ENTER_SELL"": 1512}","{""DO_NOTHING"": {""DO_NOTHING"": 2147, ""ENTER_BUY"": 138, ""ENTER_SELL"": 239}, ""ENTER_BUY"": {""DO_NOTHING"": 1354, ""ENTER_BUY"": 98, ""ENTER_SELL"": 126}, ""ENTER_SELL"": {""DO_NOTHING"": 1282, ""ENTER_BUY"": 93, ""ENTER_SELL"": 137}}",False
0.50,17,5616,504,0.089744,0.281746,0.106806,53.83,1.190347,50.06,0.227273,0.305714,0.278089,"{""DO_NOTHING"": 5112, ""ENTER_BUY"": 154, ""ENTER_SELL"": 350}","{""DO_NOTHING"": 2894, ""ENTER_BUY"": 1310, ""ENTER_SELL"": 1412}","{""DO_NOTHING"": {""DO_NOTHING"": 2662, ""ENTER_BUY"": 85, ""ENTER_SELL"": 147}, ""ENTER_BUY"": {""DO_NOTHING"": 1179, ""ENTER_BUY"": 35, ""ENTER_SELL"": 96}, ""ENTER_SELL"": {""DO_NOTHING"": 1271, ""ENTER_BUY"": 34, ""ENTER_SELL"": 107}}",False
0.50,18,5616,164,0.029202,0.353659,0.132134,21.67,1.2167,24.21,0.666667,0.335484,0.296849,"{""DO_NOTHING"": 5452, ""ENTER_BUY"": 9, ""ENTER_SELL"": 155}","{""DO_NOTHING"": 3621, ""ENTER_BUY"": 1009, ""ENTER_SELL"": 986}","{""DO_NOTHING"": {""DO_NOTHING"": 3573, ""ENTER_BUY"": 3, ""ENTER_SELL"": 45}, ""ENTER_BUY"": {""DO_NOTHING"": 945, ""ENTER_BUY"": 6, ""ENTER_SELL"": 58}, ""ENTER_SELL"": {""DO_NOTHING"": 934, ""ENTER_BUY"": 0, ""ENTER_SELL"": 52}}",False
0.50,19,5616,30,0.005342,0.433333,0.745,22.35,3.483333,3.0,0.25,0.555556,0.28783,"{""DO_NOTHING"": 5586, ""ENTER_BUY"": 12, ""ENTER_SELL"": 18}","{""DO_NOTHING"": 4000, ""ENTER_BUY"": 833, ""ENTER_SELL"": 783}","{""DO_NOTHING"": {""DO_NOTHING"": 3985, ""ENTER_BUY"": 8, ""ENTER_SELL"": 7}, ""ENTER_BUY"": {""DO_NOTHING"": 829, ""ENTER_BUY"": 3, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 772, ""ENTER_BUY"": 1, ""ENTER_SELL"": 10}}",True
0.50,2,5592,95,0.016989,0.442105,0.580947,55.19,2.415128,12.0,0.548387,0.390625,0.34543,"{""DO_NOTHING"": 5497, ""ENTER_BUY"": 31, ""ENTER_SELL"": 64}","{""DO_NOTHING"": 4503, ""ENTER_BUY"": 463, ""ENTER_SELL"": 626}","{""DO_NOTHING"": {""DO_NOTHING"": 4475, ""ENTER_BUY"": 14, ""ENTER_SELL"": 14}, ""ENTER_BUY"": {""DO_NOTHING"": 421, ""ENTER_BUY"": 17, ""ENTER_SELL"": 25}, ""ENTER_SELL"": {""DO_NOTHING"": 601, ""ENTER_BUY"": 0, ""ENTER_SELL"": 25}}",True
0.50,20,5606,223,0.039779,0.210762,-0.065874,-14.69,0.893927,31.0,0.083333,0.443038,0.301265,"{""DO_NOTHING"": 5383, ""ENTER_BUY"": 144, ""ENTER_SELL"": 79}","{""DO_NOTHING"": 3818, ""ENTER_BUY"": 830, ""ENTER_SELL"": 958}","{""DO_NOTHING"": {""DO_NOTHING"": 3734, ""ENTER_BUY"": 62, ""ENTER_SELL"": 22}, ""ENTER_BUY"": {""DO_NOTHING"": 796, ""ENTER_BUY"": 12, ""ENTER_SELL"": 22}, ""ENTER_SELL"": {""DO_NOTHING"": 853, ""ENTER_BUY"": 70, ""ENTER_SELL"": 35}}",False
0.50,21,5602,389,0.069439,0.383033,0.221568,86.19,1.385551,47.58,0.352423,0.425926,0.387559,"{""DO_NOTHING"": 5213, ""ENTER_BUY"": 227, ""ENTER_SELL"": 162}","{""DO_NOTHING"": 4051, ""ENTER_BUY"": 748, ""ENTER_SELL"": 803}","{""DO_NOTHING"": {""DO_NOTHING"": 3963, ""ENTER_BUY"": 61, ""ENTER_SELL"": 27}, ""ENTER_BUY"": {""DO_NOTHING"": 602, ""ENTER_BUY"": 80, ""ENTER_SELL"": 66}, ""ENTER_SELL"": {""DO_NOTHING"": 648, ""ENTER_BUY"": 86, ""ENTER_SELL"": 69}}",False
0.50,22,5590,586,0.10483,0.276451,-0.023498,-13.77,0.962312,71.42,0.448087,0.198511,0.396668,"{""DO_NOTHING"": 5004, ""ENTER_BUY"": 183, ""ENTER_SELL"": 403}","{""DO_NOTHING"": 4145, ""ENTER_BUY"": 720, ""ENTER_SELL"": 725}","{""DO_NOTHING"": {""DO_NOTHING"": 3964, ""ENTER_BUY"": 41, ""ENTER_SELL"": 140}, ""ENTER_BUY"": {""DO_NOTHING"": 455, ""ENTER_BUY"": 82, ""ENTER_SELL"": 183}, ""ENTER_SELL"": {""DO_NOTHING"": 585, ""ENTER_BUY"": 60, ""ENTER_SELL"": 80}}",False
0.50,23,5458,513,0.09399,0.296296,0.017544,9.0,1.028149,47.53,0.348315,0.268657,0.39435,"{""DO_NOTHING"": 4945, ""ENTER_BUY"": 178, ""ENTER_SELL"": 335}","{""DO_NOTHING"": 4060, ""ENTER_BUY"": 753, ""ENTER_SELL"": 645}","{""DO_NOTHING"": {""DO_NOTHING"": 3900, ""ENTER_BUY"": 47, ""ENTER_SELL"": 113}, ""ENTER_BUY"": {""DO_NOTHING"": 559, ""ENTER_BUY"": 62, ""ENTER_SELL"": 132}, ""ENTER_SELL"": {""DO_NOTHING"": 486, ""ENTER_BUY"": 69, ""ENTER_SELL"": 90}}",False
0.50,3,5582,60,0.010749,0.316667,0.226,13.56,1.455645,11.0,0.35,0.3,0.324953,"{""DO_NOTHING"": 5522, ""ENTER_BUY"": 20, ""ENTER_SELL"": 40}","{""DO_NOTHING"": 4599, ""ENTER_BUY"": 427, ""ENTER_SELL"": 556}","{""DO_NOTHING"": {""DO_NOTHING"": 4571, ""ENTER_BUY"": 13, ""ENTER_SELL"": 15}, ""ENTER_BUY"": {""DO_NOTHING"": 407, ""ENTER_BUY"": 7, ""ENTER_SELL"": 13}, ""ENTER_SELL"": {""DO_NOTHING"": 544, ""ENTER_BUY"": 0, ""ENTER_SELL"": 12}}",True
0.50,4,5592,52,0.009299,0.461538,0.384615,20.0,1.714286,14.0,0.916667,0.325,0.344627,"{""DO_NOTHING"": 5540, ""ENTER_BUY"": 12, ""ENTER_SELL"": 40}","{""DO_NOTHING"": 4767, ""ENTER_BUY"": 360, ""ENTER_SELL"": 465}","{""DO_NOTHING"": {""DO_NOTHING"": 4758, ""ENTER_BUY"": 0, ""ENTER_SELL"": 9}, ""ENTER_BUY"": {""DO_NOTHING"": 331, ""ENTER_BUY"": 11, ""ENTER_SELL"": 18}, ""ENTER_SELL"": {""DO_NOTHING"": 451, ""ENTER_BUY"": 1, ""ENTER_SELL"": 13}}",True
0.50,5,5587,60,0.010739,0.183333,-0.276,-16.56,0.632,24.0,0.454545,0.122449,0.310772,"{""DO_NOTHING"": 5527, ""ENTER_BUY"": 11, ""ENTER_SELL"": 49}","{""DO_NOTHING"": 4519, ""ENTER_BUY"": 499, ""ENTER_SELL"": 569}","{""DO_NOTHING"": {""DO_NOTHING"": 4487, ""ENTER_BUY"": 5, ""ENTER_SELL"": 27}, ""ENTER_BUY"": {""DO_NOTHING"": 478, ""ENTER_BUY"": 5, ""ENTER_SELL"": 16}, ""ENTER_SELL"": {""DO_NOTHING"": 562, ""ENTER_BUY"": 1, ""ENTER_SELL"": 6}}",True
0.50,6,5592,144,0.025751,0.368056,0.305833,44.04,1.596182,19.0,0.465116,0.326733,0.313133,"{""DO_NOTHING"": 5448, ""ENTER_BUY"": 43, ""ENTER_SELL"": 101}","{""DO_NOTHING"": 3923, ""ENTER_BUY"": 757, ""ENTER_SELL"": 912}","{""DO_NOTHING"": {""DO_NOTHING"": 3862, ""ENTER_BUY"": 19, ""ENTER_SELL"": 42}, ""ENTER_BUY"": {""DO_NOTHING"": 711, ""ENTER_BUY"": 20, ""ENTER_SELL"": 26}, ""ENTER_SELL"": {""DO_NOTHING"": 875, ""ENTER_BUY"": 4, ""ENTER_SELL"": 33}}",False
0.50,7,5593,365,0.06526,0.317808,0.168082,61.35,1.316123,78.4,0.397436,0.258373,0.310256,"{""DO_NOTHING"": 5228, ""ENTER_BUY"": 156, ""ENTER_SELL"": 209}","{""DO_NOTHING"": 3383, ""ENTER_BUY"": 1058, ""ENTER_SELL"": 1152}","{""DO_NOTHING"": {""DO_NOTHING"": 3226, ""ENTER_BUY"": 56, ""ENTER_SELL"": 101}, ""ENTER_BUY"": {""DO_NOTHING"": 942, ""ENTER_BUY"": 62, ""ENTER_SELL"": 54}, ""ENTER_SELL"": {""DO_NOTHING"": 1060, ""ENTER_BUY"": 38, ""ENTER_SELL"": 54}}",False
0.50,8,5604,342,0.061028,0.283626,0.077427,26.48,1.138791,59.68,0.401316,0.189474,0.277844,"{""DO_NOTHING"": 5262, ""ENTER_BUY"": 152, ""ENTER_SELL"": 190}","{""DO_NOTHING"": 3074, ""ENTER_BUY"": 1328, ""ENTER_SELL"": 1202}","{""DO_NOTHING"": {""DO_NOTHING"": 2915, ""ENTER_BUY"": 61, ""ENTER_SELL"": 98}, ""ENTER_BUY"": {""DO_NOTHING"": 1211, ""ENTER_BUY"": 61, ""ENTER_SELL"": 56}, ""ENTER_SELL"": {""DO_NOTHING"": 1136, ""ENTER_BUY"": 30, ""ENTER_SELL"": 36}}",False
0.50,9,5604,392,0.06995,0.318878,0.062577,24.53,1.101506,73.94,0.221429,0.373016,0.289029,"{""DO_NOTHING"": 5212, ""ENTER_BUY"": 140, ""ENTER_SELL"": 252}","{""DO_NOTHING"": 3056, ""ENTER_BUY"": 1264, ""ENTER_SELL"": 1284}","{""DO_NOTHING"": {""DO_NOTHING"": 2896, ""ENTER_BUY"": 66, ""ENTER_SELL"": 94}, ""ENTER_BUY"": {""DO_NOTHING"": 1169, ""ENTER_BUY"": 31, ""ENTER_SELL"": 64}, ""ENTER_SELL"": {""DO_NOTHING"": 1147, ""ENTER_BUY"": 43, ""ENTER_SELL"": 94}}",False
0.60,0,5714,18,0.00315,0.944444,1.967222,35.41,,0.0,0.916667,1.0,0.32794,"{""DO_NOTHING"": 5696, ""ENTER_BUY"": 12, ""ENTER_SELL"": 6}","{""DO_NOTHING"": 4781, ""ENTER_BUY"": 600, ""ENTER_SELL"": 333}","{""DO_NOTHING"": {""DO_NOTHING"": 4780, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 589, ""ENTER_BUY"": 11, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 327, ""ENTER_BUY"": 0, ""ENTER_SELL"": 6}}",True
0.60,1,5576,23,0.004125,0.608696,1.16,26.68,6.336,5.0,0.2,0.722222,0.316331,"{""DO_NOTHING"": 5553, ""ENTER_BUY"": 5, ""ENTER_SELL"": 18}","{""DO_NOTHING"": 4531, ""ENTER_BUY"": 518, ""ENTER_SELL"": 527}","{""DO_NOTHING"": {""DO_NOTHING"": 4525, ""ENTER_BUY"": 4, ""ENTER_SELL"": 2}, ""ENTER_BUY"": {""DO_NOTHING"": 514, ""ENTER_BUY"": 1, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 514, ""ENTER_BUY"": 0, ""ENTER_SELL"": 13}}",True
0.60,10,5599,17,0.003036,0.764706,1.294118,22.0,6.5,3.0,,0.764706,0.250664,"{""DO_NOTHING"": 5582, ""ENTER_SELL"": 17}","{""DO_NOTHING"": 3221, ""ENTER_BUY"": 1163, ""ENTER_SELL"": 1215}","{""DO_NOTHING"": {""DO_NOTHING"": 3217, ""ENTER_BUY"": 0, ""ENTER_SELL"": 4}, ""ENTER_BUY"": {""DO_NOTHING"": 1163, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1202, ""ENTER_BUY"": 0, ""ENTER_SELL"": 13}}",True
0.60,11,5605,14,0.002498,0.785714,1.357143,19.0,7.333333,3.0,,0.785714,0.243136,"{""DO_NOTHING"": 5591, ""ENTER_SELL"": 14}","{""DO_NOTHING"": 3103, ""ENTER_BUY"": 1164, ""ENTER_SELL"": 1338}","{""DO_NOTHING"": {""DO_NOTHING"": 3100, ""ENTER_BUY"": 0, ""ENTER_SELL"": 3}, ""ENTER_BUY"": {""DO_NOTHING"": 1164, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1327, ""ENTER_BUY"": 0, ""ENTER_SELL"": 11}}",True
