threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.40,2022-08,5184,3087,0.595486,0.576612,0.82427,2544.52,3.213569,37.0,0.518378,0.637508,0.678931,"{""DO_NOTHING"": 2097, ""ENTER_BUY"": 1578, ""ENTER_SELL"": 1509}","{""DO_NOTHING"": 2817, ""ENTER_BUY"": 1056, ""ENTER_SELL"": 1311}","{""DO_NOTHING"": {""DO_NOTHING"": 1802, ""ENTER_BUY"": 590, ""ENTER_SELL"": 425}, ""ENTER_BUY"": {""DO_NOTHING"": 116, ""ENTER_BUY"": 818, ""ENTER_SELL"": 122}, ""ENTER_SELL"": {""DO_NOTHING"": 179, ""ENTER_BUY"": 170, ""ENTER_SELL"": 962}}",False
0.40,2022-09,5183,4049,0.781208,0.600148,0.870541,3524.82,3.427161,36.54,0.56198,0.655927,0.646114,"{""DO_NOTHING"": 1134, ""ENTER_BUY"": 2404, ""ENTER_SELL"": 1645}","{""DO_NOTHING"": 2180, ""ENTER_BUY"": 1529, ""ENTER_SELL"": 1474}","{""DO_NOTHING"": {""DO_NOTHING"": 927, ""ENTER_BUY"": 790, ""ENTER_SELL"": 463}, ""ENTER_BUY"": {""DO_NOTHING"": 75, ""ENTER_BUY"": 1351, ""ENTER_SELL"": 103}, ""ENTER_SELL"": {""DO_NOTHING"": 132, ""ENTER_BUY"": 263, ""ENTER_SELL"": 1079}}",False
0.40,2022-10,4609,3483,0.755695,0.612977,0.88921,3097.12,3.487966,37.2,0.639535,0.591731,0.672362,"{""DO_NOTHING"": 1126, ""ENTER_BUY"": 1548, ""ENTER_SELL"": 1935}","{""DO_NOTHING"": 2051, ""ENTER_BUY"": 1189, ""ENTER_SELL"": 1369}","{""DO_NOTHING"": {""DO_NOTHING"": 954, ""ENTER_BUY"": 449, ""ENTER_SELL"": 648}, ""ENTER_BUY"": {""DO_NOTHING"": 57, ""ENTER_BUY"": 990, ""ENTER_SELL"": 142}, ""ENTER_SELL"": {""DO_NOTHING"": 115, ""ENTER_BUY"": 109, ""ENTER_SELL"": 1145}}",False
0.40,2022-11,5172,4340,0.839134,0.565207,0.799465,3469.68,3.11455,46.85,0.55434,0.583855,0.601244,"{""DO_NOTHING"": 832, ""ENTER_BUY"": 2742, ""ENTER_SELL"": 1598}","{""DO_NOTHING"": 2168, ""ENTER_BUY"": 1724, ""ENTER_SELL"": 1280}","{""DO_NOTHING"": {""DO_NOTHING"": 712, ""ENTER_BUY"": 939, ""ENTER_SELL"": 517}, ""ENTER_BUY"": {""DO_NOTHING"": 56, ""ENTER_BUY"": 1520, ""ENTER_SELL"": 148}, ""ENTER_SELL"": {""DO_NOTHING"": 64, ""ENTER_BUY"": 283, ""ENTER_SELL"": 933}}",False
0.40,2022-12,5184,3791,0.731289,0.513849,0.674896,2558.53,2.671881,66.0,0.51012,0.522707,0.591166,"{""DO_NOTHING"": 1393, ""ENTER_BUY"": 2668, ""ENTER_SELL"": 1123}","{""DO_NOTHING"": 2653, ""ENTER_BUY"": 1565, ""ENTER_SELL"": 966}","{""DO_NOTHING"": {""DO_NOTHING"": 1150, ""ENTER_BUY"": 1082, ""ENTER_SELL"": 421}, ""ENTER_BUY"": {""DO_NOTHING"": 89, ""ENTER_BUY"": 1361, ""ENTER_SELL"": 115}, ""ENTER_SELL"": {""DO_NOTHING"": 154, ""ENTER_BUY"": 225, ""ENTER_SELL"": 587}}",False
0.40,2023-01,4897,2729,0.55728,0.545988,0.76808,2096.09,3.016188,57.55,0.529529,0.566285,0.630006,"{""DO_NOTHING"": 2168, ""ENTER_BUY"": 1507, ""ENTER_SELL"": 1222}","{""DO_NOTHING"": 2650, ""ENTER_BUY"": 1123, ""ENTER_SELL"": 1124}","{""DO_NOTHING"": {""DO_NOTHING"": 1670, ""ENTER_BUY"": 565, ""ENTER_SELL"": 415}, ""ENTER_BUY"": {""DO_NOTHING"": 210, ""ENTER_BUY"": 798, ""ENTER_SELL"": 115}, ""ENTER_SELL"": {""DO_NOTHING"": 288, ""ENTER_BUY"": 144, ""ENTER_SELL"": 692}}",False
0.40,2023-02,4606,2436,0.528875,0.590722,0.919216,2239.21,3.813078,55.07,0.591171,0.590387,0.658407,"{""DO_NOTHING"": 2170, ""ENTER_BUY"": 1042, ""ENTER_SELL"": 1394}","{""DO_NOTHING"": 2474, ""ENTER_BUY"": 939, ""ENTER_SELL"": 1193}","{""DO_NOTHING"": {""DO_NOTHING"": 1665, ""ENTER_BUY"": 337, ""ENTER_SELL"": 472}, ""ENTER_BUY"": {""DO_NOTHING"": 224, ""ENTER_BUY"": 616, ""ENTER_SELL"": 99}, ""ENTER_SELL"": {""DO_NOTHING"": 281, ""ENTER_BUY"": 89, ""ENTER_SELL"": 823}}",False
0.40,2023-03,5431,3323,0.611858,0.591333,0.921833,3063.25,3.797974,38.77,0.591163,0.591645,0.689196,"{""DO_NOTHING"": 2108, ""ENTER_BUY"": 2150, ""ENTER_SELL"": 1173}","{""DO_NOTHING"": 2961, ""ENTER_BUY"": 1484, ""ENTER_SELL"": 986}","{""DO_NOTHING"": {""DO_NOTHING"": 1838, ""ENTER_BUY"": 747, ""ENTER_SELL"": 376}, ""ENTER_BUY"": {""DO_NOTHING"": 110, ""ENTER_BUY"": 1271, ""ENTER_SELL"": 103}, ""ENTER_SELL"": {""DO_NOTHING"": 160, ""ENTER_BUY"": 132, ""ENTER_SELL"": 694}}",False
0.40,2023-04,4592,1842,0.401132,0.613464,0.933893,1720.23,3.762445,37.33,0.629379,0.598746,0.709099,"{""DO_NOTHING"": 2750, ""ENTER_BUY"": 885, ""ENTER_SELL"": 957}","{""DO_NOTHING"": 2948, ""ENTER_BUY"": 820, ""ENTER_SELL"": 824}","{""DO_NOTHING"": {""DO_NOTHING"": 2366, ""ENTER_BUY"": 279, ""ENTER_SELL"": 303}, ""ENTER_BUY"": {""DO_NOTHING"": 182, ""ENTER_BUY"": 557, ""ENTER_SELL"": 81}, ""ENTER_SELL"": {""DO_NOTHING"": 202, ""ENTER_BUY"": 49, ""ENTER_SELL"": 573}}",False
0.40,2023-05,5167,2243,0.434101,0.613464,0.97942,2196.84,4.117987,35.0,0.514042,0.670646,0.68493,"{""DO_NOTHING"": 2924, ""ENTER_BUY"": 819, ""ENTER_SELL"": 1424}","{""DO_NOTHING"": 3162, ""ENTER_BUY"": 773, ""ENTER_SELL"": 1232}","{""DO_NOTHING"": {""DO_NOTHING"": 2455, ""ENTER_BUY"": 315, ""ENTER_SELL"": 392}, ""ENTER_BUY"": {""DO_NOTHING"": 275, ""ENTER_BUY"": 421, ""ENTER_SELL"": 77}, ""ENTER_SELL"": {""DO_NOTHING"": 194, ""ENTER_BUY"": 83, ""ENTER_SELL"": 955}}",False
0.40,2023-06,5172,2113,0.408546,0.651207,1.140573,2410.03,5.624357,23.09,0.636162,0.6781,0.736923,"{""DO_NOTHING"": 3059, ""ENTER_BUY"": 1355, ""ENTER_SELL"": 758}","{""DO_NOTHING"": 3332, ""ENTER_BUY"": 1037, ""ENTER_SELL"": 803}","{""DO_NOTHING"": {""DO_NOTHING"": 2657, ""ENTER_BUY"": 444, ""ENTER_SELL"": 231}, ""ENTER_BUY"": {""DO_NOTHING"": 162, ""ENTER_BUY"": 862, ""ENTER_SELL"": 13}, ""ENTER_SELL"": {""DO_NOTHING"": 240, ""ENTER_BUY"": 49, ""ENTER_SELL"": 514}}",False
0.40,2023-07,4591,2141,0.466347,0.573564,0.849304,1818.36,3.431515,77.22,0.645714,0.523697,0.698523,"{""DO_NOTHING"": 2450, ""ENTER_BUY"": 875, ""ENTER_SELL"": 1266}","{""DO_NOTHING"": 2939, ""ENTER_BUY"": 832, ""ENTER_SELL"": 820}","{""DO_NOTHING"": {""DO_NOTHING"": 2150, ""ENTER_BUY"": 280, ""ENTER_SELL"": 509}, ""ENTER_BUY"": {""DO_NOTHING"": 173, ""ENTER_BUY"": 565, ""ENTER_SELL"": 94}, ""ENTER_SELL"": {""DO_NOTHING"": 127, ""ENTER_BUY"": 30, ""ENTER_SELL"": 663}}",False
0.40,2023-08,5466,2414,0.441639,0.498343,0.648094,1564.5,2.56133,93.56,0.574919,0.472222,0.608083,"{""DO_NOTHING"": 3052, ""ENTER_BUY"": 614, ""ENTER_SELL"": 1800}","{""DO_NOTHING"": 3437, ""ENTER_BUY"": 882, ""ENTER_SELL"": 1147}","{""DO_NOTHING"": {""DO_NOTHING"": 2516, ""ENTER_BUY"": 218, ""ENTER_SELL"": 703}, ""ENTER_BUY"": {""DO_NOTHING"": 282, ""ENTER_BUY"": 353, ""ENTER_SELL"": 247}, ""ENTER_SELL"": {""DO_NOTHING"": 254, ""ENTER_BUY"": 43, ""ENTER_SELL"": 850}}",False
0.40,2023-09,4900,2015,0.411224,0.583127,0.940069,1894.24,4.014098,40.5,0.549188,0.619835,0.700905,"{""DO_NOTHING"": 2885, ""ENTER_BUY"": 1047, ""ENTER_SELL"": 968}","{""DO_NOTHING"": 3258, ""ENTER_BUY"": 781, ""ENTER_SELL"": 861}","{""DO_NOTHING"": {""DO_NOTHING"": 2511, ""ENTER_BUY"": 414, ""ENTER_SELL"": 333}, ""ENTER_BUY"": {""DO_NOTHING"": 171, ""ENTER_BUY"": 575, ""ENTER_SELL"": 35}, ""ENTER_SELL"": {""DO_NOTHING"": 203, ""ENTER_BUY"": 58, ""ENTER_SELL"": 600}}",False
0.40,2023-10,4901,2283,0.465823,0.589575,0.89456,2042.28,3.632381,33.0,0.538927,0.659375,0.703848,"{""DO_NOTHING"": 2618, ""ENTER_BUY"": 1323, ""ENTER_SELL"": 960}","{""DO_NOTHING"": 3061, ""ENTER_BUY"": 917, ""ENTER_SELL"": 923}","{""DO_NOTHING"": {""DO_NOTHING"": 2279, ""ENTER_BUY"": 507, ""ENTER_SELL"": 275}, ""ENTER_BUY"": {""DO_NOTHING"": 152, ""ENTER_BUY"": 713, ""ENTER_SELL"": 52}, ""ENTER_SELL"": {""DO_NOTHING"": 187, ""ENTER_BUY"": 103, ""ENTER_SELL"": 633}}",False
0.40,2023-11,5176,2113,0.40823,0.597728,1.014397,2143.42,4.471182,34.63,0.585144,0.623907,0.696222,"{""DO_NOTHING"": 3063, ""ENTER_BUY"": 1427, ""ENTER_SELL"": 686}","{""DO_NOTHING"": 3386, ""ENTER_BUY"": 1040, ""ENTER_SELL"": 750}","{""DO_NOTHING"": {""DO_NOTHING"": 2630, ""ENTER_BUY"": 521, ""ENTER_SELL"": 235}, ""ENTER_BUY"": {""DO_NOTHING"": 182, ""ENTER_BUY"": 835, ""ENTER_SELL"": 23}, ""ENTER_SELL"": {""DO_NOTHING"": 251, ""ENTER_BUY"": 71, ""ENTER_SELL"": 428}}",False
0.40,2023-12,4852,2062,0.424979,0.618817,0.98241,2025.73,4.190628,39.35,0.617272,0.620326,0.715929,"{""DO_NOTHING"": 2790, ""ENTER_BUY"": 1019, ""ENTER_SELL"": 1043}","{""DO_NOTHING"": 3064, ""ENTER_BUY"": 912, ""ENTER_SELL"": 876}","{""DO_NOTHING"": {""DO_NOTHING"": 2406, ""ENTER_BUY"": 349, ""ENTER_SELL"": 309}, ""ENTER_BUY"": {""DO_NOTHING"": 196, ""ENTER_BUY"": 629, ""ENTER_SELL"": 87}, ""ENTER_SELL"": {""DO_NOTHING"": 188, ""ENTER_BUY"": 41, ""ENTER_SELL"": 647}}",False
0.40,2024-01,4900,1776,0.362449,0.248311,-0.102196,-181.5,0.842232,335.55,0.188605,0.272297,0.400292,"{""DO_NOTHING"": 3124, ""ENTER_BUY"": 509, ""ENTER_SELL"": 1267}","{""DO_NOTHING"": 3222, ""ENTER_BUY"": 711, ""ENTER_SELL"": 967}","{""DO_NOTHING"": {""DO_NOTHING"": 2331, ""ENTER_BUY"": 253, ""ENTER_SELL"": 638}, ""ENTER_BUY"": {""DO_NOTHING"": 331, ""ENTER_BUY"": 96, ""ENTER_SELL"": 284}, ""ENTER_SELL"": {""DO_NOTHING"": 462, ""ENTER_BUY"": 160, ""ENTER_SELL"": 345}}",False
0.40,2024-02,4900,1486,0.303265,0.302153,0.230801,342.97,1.459007,165.09,0.284143,0.351899,0.494436,"{""DO_NOTHING"": 3414, ""ENTER_BUY"": 1091, ""ENTER_SELL"": 395}","{""DO_NOTHING"": 3681, ""ENTER_BUY"": 652, ""ENTER_SELL"": 567}","{""DO_NOTHING"": {""DO_NOTHING"": 2975, ""ENTER_BUY"": 541, ""ENTER_SELL"": 165}, ""ENTER_BUY"": {""DO_NOTHING"": 251, ""ENTER_BUY"": 310, ""ENTER_SELL"": 91}, ""ENTER_SELL"": {""DO_NOTHING"": 188, ""ENTER_BUY"": 240, ""ENTER_SELL"": 139}}",False
0.40,2024-03,4857,1182,0.24336,0.135364,-0.119162,-140.85,0.792244,245.4,0.131857,0.149573,0.357367,"{""DO_NOTHING"": 3675, ""ENTER_BUY"": 948, ""ENTER_SELL"": 234}","{""DO_NOTHING"": 3713, ""ENTER_BUY"": 475, ""ENTER_SELL"": 669}","{""DO_NOTHING"": {""DO_NOTHING"": 3025, ""ENTER_BUY"": 555, ""ENTER_SELL"": 133}, ""ENTER_BUY"": {""DO_NOTHING"": 284, ""ENTER_BUY"": 125, ""ENTER_SELL"": 66}, ""ENTER_SELL"": {""DO_NOTHING"": 366, ""ENTER_BUY"": 268, ""ENTER_SELL"": 35}}",False
0.40,2024-04,4901,1717,0.350337,0.273733,0.066902,114.87,1.117614,158.35,0.276042,0.265416,0.434118,"{""DO_NOTHING"": 3184, ""ENTER_BUY"": 1344, ""ENTER_SELL"": 373}","{""DO_NOTHING"": 3419, ""ENTER_BUY"": 741, ""ENTER_SELL"": 741}","{""DO_NOTHING"": {""DO_NOTHING"": 2538, ""ENTER_BUY"": 689, ""ENTER_SELL"": 192}, ""ENTER_BUY"": {""DO_NOTHING"": 288, ""ENTER_BUY"": 371, ""ENTER_SELL"": 82}, ""ENTER_SELL"": {""DO_NOTHING"": 358, ""ENTER_BUY"": 284, ""ENTER_SELL"": 99}}",False
0.40,2024-05,5476,1606,0.29328,0.17746,-0.107889,-173.27,0.820203,372.57,0.209691,0.08313,0.38978,"{""DO_NOTHING"": 3870, ""ENTER_BUY"": 1197, ""ENTER_SELL"": 409}","{""DO_NOTHING"": 4306, ""ENTER_BUY"": 677, ""ENTER_SELL"": 493}","{""DO_NOTHING"": {""DO_NOTHING"": 3377, ""ENTER_BUY"": 680, ""ENTER_SELL"": 249}, ""ENTER_BUY"": {""DO_NOTHING"": 300, ""ENTER_BUY"": 251, ""ENTER_SELL"": 126}, ""ENTER_SELL"": {""DO_NOTHING"": 193, ""ENTER_BUY"": 266, ""ENTER_SELL"": 34}}",False
0.40,2024-06,4612,1550,0.33608,0.201935,-0.075961,-117.74,0.871782,268.89,0.206285,0.184466,0.396761,"{""DO_NOTHING"": 3062, ""ENTER_BUY"": 1241, ""ENTER_SELL"": 309}","{""DO_NOTHING"": 3394, ""ENTER_BUY"": 492, ""ENTER_SELL"": 726}","{""DO_NOTHING"": {""DO_NOTHING"": 2533, ""ENTER_BUY"": 721, ""ENTER_SELL"": 140}, ""ENTER_BUY"": {""DO_NOTHING"": 124, ""ENTER_BUY"": 256, ""ENTER_SELL"": 112}, ""ENTER_SELL"": {""DO_NOTHING"": 405, ""ENTER_BUY"": 264, ""ENTER_SELL"": 57}}",False
0.40,2024-07,5000,1134,0.2268,0.155203,-0.016508,-18.72,0.968032,272.9,0.148008,0.25,0.382248,"{""DO_NOTHING"": 3866, ""ENTER_BUY"": 1054, ""ENTER_SELL"": 80}","{""DO_NOTHING"": 4219, ""ENTER_BUY"": 358, ""ENTER_SELL"": 423}","{""DO_NOTHING"": {""DO_NOTHING"": 3421, ""ENTER_BUY"": 763, ""ENTER_SELL"": 35}, ""ENTER_BUY"": {""DO_NOTHING"": 177, ""ENTER_BUY"": 156, ""ENTER_SELL"": 25}, ""ENTER_SELL"": {""DO_NOTHING"": 268, ""ENTER_BUY"": 135, ""ENTER_SELL"": 20}}",False
0.40,2024-08,5188,1616,0.311488,0.256807,0.097983,158.34,1.184994,144.28,0.264179,0.251586,0.439668,"{""DO_NOTHING"": 3572, ""ENTER_BUY"": 670, ""ENTER_SELL"": 946}","{""DO_NOTHING"": 3684, ""ENTER_BUY"": 801, ""ENTER_SELL"": 703}","{""DO_NOTHING"": {""DO_NOTHING"": 2865, ""ENTER_BUY"": 354, ""ENTER_SELL"": 465}, ""ENTER_BUY"": {""DO_NOTHING"": 381, ""ENTER_BUY"": 177, ""ENTER_SELL"": 243}, ""ENTER_SELL"": {""DO_NOTHING"": 326, ""ENTER_BUY"": 139, ""ENTER_SELL"": 238}}",False
0.40,2024-09,4613,1354,0.293518,0.211226,-0.130495,-176.69,0.79109,352.96,0.383673,0.173129,0.400768,"{""DO_NOTHING"": 3259, ""ENTER_BUY"": 245, ""ENTER_SELL"": 1109}","{""DO_NOTHING"": 3223, ""ENTER_BUY"": 785, ""ENTER_SELL"": 605}","{""DO_NOTHING"": {""DO_NOTHING"": 2579, ""ENTER_BUY"": 54, ""ENTER_SELL"": 590}, ""ENTER_BUY"": {""DO_NOTHING"": 364, ""ENTER_BUY"": 94, ""ENTER_SELL"": 327}, ""ENTER_SELL"": {""DO_NOTHING"": 316, ""ENTER_BUY"": 97, ""ENTER_SELL"": 192}}",False
0.40,2024-10,5476,1744,0.318481,0.234518,0.154312,269.12,1.320495,132.88,0.149031,0.287978,0.432906,"{""DO_NOTHING"": 3732, ""ENTER_BUY"": 671, ""ENTER_SELL"": 1073}","{""DO_NOTHING"": 4215, ""ENTER_BUY"": 427, ""ENTER_SELL"": 834}","{""DO_NOTHING"": {""DO_NOTHING"": 3149, ""ENTER_BUY"": 412, ""ENTER_SELL"": 654}, ""ENTER_BUY"": {""DO_NOTHING"": 217, ""ENTER_BUY"": 100, ""ENTER_SELL"": 110}, ""ENTER_SELL"": {""DO_NOTHING"": 366, ""ENTER_BUY"": 159, ""ENTER_SELL"": 309}}",False
0.40,2024-11,4888,2885,0.590221,0.272097,-0.028516,-82.27,0.955365,454.8,0.28081,0.239804,0.393879,"{""DO_NOTHING"": 2003, ""ENTER_BUY"": 2272, ""ENTER_SELL"": 613}","{""DO_NOTHING"": 2613, ""ENTER_BUY"": 1115, ""ENTER_SELL"": 1160}","{""DO_NOTHING"": {""DO_NOTHING"": 1475, ""ENTER_BUY"": 931, ""ENTER_SELL"": 207}, ""ENTER_BUY"": {""DO_NOTHING"": 218, ""ENTER_BUY"": 638, ""ENTER_SELL"": 259}, ""ENTER_SELL"": {""DO_NOTHING"": 310, ""ENTER_BUY"": 703, ""ENTER_SELL"": 147}}",False
0.40,2024-12,4567,1993,0.436392,0.283492,0.043011,85.72,1.073442,209.09,0.265507,0.318927,0.434729,"{""DO_NOTHING"": 2574, ""ENTER_BUY"": 1322, ""ENTER_SELL"": 671}","{""DO_NOTHING"": 2761, ""ENTER_BUY"": 914, ""ENTER_SELL"": 892}","{""DO_NOTHING"": {""DO_NOTHING"": 1911, ""ENTER_BUY"": 631, ""ENTER_SELL"": 219}, ""ENTER_BUY"": {""DO_NOTHING"": 325, ""ENTER_BUY"": 351, ""ENTER_SELL"": 238}, ""ENTER_SELL"": {""DO_NOTHING"": 338, ""ENTER_BUY"": 340, ""ENTER_SELL"": 214}}",False
0.40,2025-01,4844,2724,0.562345,0.259178,-0.039945,-108.81,0.934709,236.63,0.235854,0.323246,0.400717,"{""DO_NOTHING"": 2120, ""ENTER_BUY"": 1997, ""ENTER_SELL"": 727}","{""DO_NOTHING"": 2821, ""ENTER_BUY"": 928, ""ENTER_SELL"": 1095}","{""DO_NOTHING"": {""DO_NOTHING"": 1537, ""ENTER_BUY"": 1012, ""ENTER_SELL"": 272}, ""ENTER_BUY"": {""DO_NOTHING"": 237, ""ENTER_BUY"": 471, ""ENTER_SELL"": 220}, ""ENTER_SELL"": {""DO_NOTHING"": 346, ""ENTER_BUY"": 514, ""ENTER_SELL"": 235}}",False
0.40,2025-02,4612,2608,0.565481,0.25115,0.059839,156.06,1.107138,215.54,0.265654,0.178899,0.385376,"{""DO_NOTHING"": 2004, ""ENTER_BUY"": 2172, ""ENTER_SELL"": 436}","{""DO_NOTHING"": 2861, ""ENTER_BUY"": 905, ""ENTER_SELL"": 846}","{""DO_NOTHING"": {""DO_NOTHING"": 1604, ""ENTER_BUY"": 1075, ""ENTER_SELL"": 182}, ""ENTER_BUY"": {""DO_NOTHING"": 152, ""ENTER_BUY"": 577, ""ENTER_SELL"": 176}, ""ENTER_SELL"": {""DO_NOTHING"": 248, ""ENTER_BUY"": 520, ""ENTER_SELL"": 78}}",False
0.40,2025-03,4577,2573,0.562159,0.290711,0.017489,45.0,1.028094,362.02,0.314706,0.274952,0.407935,"{""DO_NOTHING"": 2004, ""ENTER_BUY"": 1020, ""ENTER_SELL"": 1553}","{""DO_NOTHING"": 2332, ""ENTER_BUY"": 1164, ""ENTER_SELL"": 1081}","{""DO_NOTHING"": {""DO_NOTHING"": 1313, ""ENTER_BUY"": 413, ""ENTER_SELL"": 606}, ""ENTER_BUY"": {""DO_NOTHING"": 323, ""ENTER_BUY"": 321, ""ENTER_SELL"": 520}, ""ENTER_SELL"": {""DO_NOTHING"": 368, ""ENTER_BUY"": 286, ""ENTER_SELL"": 427}}",False
0.40,2025-04,5188,3463,0.667502,0.370777,0.136269,471.9,1.221934,111.0,0.422313,0.333167,0.411644,"{""DO_NOTHING"": 1725, ""ENTER_BUY"": 1461, ""ENTER_SELL"": 2002}","{""DO_NOTHING"": 2083, ""ENTER_BUY"": 1674, ""ENTER_SELL"": 1431}","{""DO_NOTHING"": {""DO_NOTHING"": 862, ""ENTER_BUY"": 522, ""ENTER_SELL"": 699}, ""ENTER_BUY"": {""DO_NOTHING"": 421, ""ENTER_BUY"": 617, ""ENTER_SELL"": 636}, ""ENTER_SELL"": {""DO_NOTHING"": 442, ""ENTER_BUY"": 322, ""ENTER_SELL"": 667}}",False
0.40,2025-05,5176,2565,0.495556,0.310331,-0.001298,-3.33,0.99799,271.0,0.428886,0.245476,0.383365,"{""DO_NOTHING"": 2611, ""ENTER_BUY"": 907, ""ENTER_SELL"": 1658}","{""DO_NOTHING"": 2371, ""ENTER_BUY"": 1562, ""ENTER_SELL"": 1243}","{""DO_NOTHING"": {""DO_NOTHING"": 1381, ""ENTER_BUY"": 310, ""ENTER_SELL"": 680}, ""ENTER_BUY"": {""DO_NOTHING"": 602, ""ENTER_BUY"": 389, ""ENTER_SELL"": 571}, ""ENTER_SELL"": {""DO_NOTHING"": 628, ""ENTER_BUY"": 208, ""ENTER_SELL"": 407}}",False
0.40,2025-06,4613,2327,0.504444,0.263,-0.087894,-204.53,0.86598,365.4,0.29,0.251383,0.381153,"{""DO_NOTHING"": 2286, ""ENTER_BUY"": 700, ""ENTER_SELL"": 1627}","{""DO_NOTHING"": 2481, ""ENTER_BUY"": 1207, ""ENTER_SELL"": 925}","{""DO_NOTHING"": {""DO_NOTHING"": 1454, ""ENTER_BUY"": 343, ""ENTER_SELL"": 684}, ""ENTER_BUY"": {""DO_NOTHING"": 470, ""ENTER_BUY"": 203, ""ENTER_SELL"": 534}, ""ENTER_SELL"": {""DO_NOTHING"": 362, ""ENTER_BUY"": 154, ""ENTER_SELL"": 409}}",False
0.40,2025-07,5235,2735,0.522445,0.307495,0.090325,247.04,1.153319,256.47,0.214834,0.377081,0.422032,"{""DO_NOTHING"": 2500, ""ENTER_BUY"": 1173, ""ENTER_SELL"": 1562}","{""DO_NOTHING"": 2834, ""ENTER_BUY"": 946, ""ENTER_SELL"": 1455}","{""DO_NOTHING"": {""DO_NOTHING"": 1701, ""ENTER_BUY"": 471, ""ENTER_SELL"": 662}, ""ENTER_BUY"": {""DO_NOTHING"": 383, ""ENTER_BUY"": 252, ""ENTER_SELL"": 311}, ""ENTER_SELL"": {""DO_NOTHING"": 416, ""ENTER_BUY"": 450, ""ENTER_SELL"": 589}}",False
0.40,2025-08,4898,2331,0.475909,0.258258,-0.067323,-156.93,0.895995,273.55,0.307317,0.253528,0.375227,"{""DO_NOTHING"": 2567, ""ENTER_BUY"": 205, ""ENTER_SELL"": 2126}","{""DO_NOTHING"": 2914, ""ENTER_BUY"": 974, ""ENTER_SELL"": 1010}","{""DO_NOTHING"": {""DO_NOTHING"": 1850, ""ENTER_BUY"": 90, ""ENTER_SELL"": 974}, ""ENTER_BUY"": {""DO_NOTHING"": 298, ""ENTER_BUY"": 63, ""ENTER_SELL"": 613}, ""ENTER_SELL"": {""DO_NOTHING"": 419, ""ENTER_BUY"": 52, ""ENTER_SELL"": 539}}",False
0.40,2025-09,4901,2381,0.485819,0.253675,-0.077635,-184.85,0.878355,527.01,0.23361,0.270416,0.427543,"{""DO_NOTHING"": 2520, ""ENTER_BUY"": 1083, ""ENTER_SELL"": 1298}","{""DO_NOTHING"": 3081, ""ENTER_BUY"": 863, ""ENTER_SELL"": 957}","{""DO_NOTHING"": {""DO_NOTHING"": 1992, ""ENTER_BUY"": 493, ""ENTER_SELL"": 596}, ""ENTER_BUY"": {""DO_NOTHING"": 259, ""ENTER_BUY"": 253, ""ENTER_SELL"": 351}, ""ENTER_SELL"": {""DO_NOTHING"": 269, ""ENTER_BUY"": 337, ""ENTER_SELL"": 351}}",False
0.40,2025-10,5429,2322,0.427703,0.300603,0.206848,480.3,1.408387,184.7,0.322709,0.294505,0.434364,"{""DO_NOTHING"": 3107, ""ENTER_BUY"": 502, ""ENTER_SELL"": 1820}","{""DO_NOTHING"": 3455, ""ENTER_BUY"": 956, ""ENTER_SELL"": 1018}","{""DO_NOTHING"": {""DO_NOTHING"": 2307, ""ENTER_BUY"": 214, ""ENTER_SELL"": 934}, ""ENTER_BUY"": {""DO_NOTHING"": 444, ""ENTER_BUY"": 162, ""ENTER_SELL"": 350}, ""ENTER_SELL"": {""DO_NOTHING"": 356, ""ENTER_BUY"": 126, ""ENTER_SELL"": 536}}",False
0.40,2025-11,4612,1817,0.393972,0.239406,0.000941,1.71,1.001622,326.73,0.176471,0.24,0.379567,"{""DO_NOTHING"": 2795, ""ENTER_BUY"": 17, ""ENTER_SELL"": 1800}","{""DO_NOTHING"": 3314, ""ENTER_BUY"": 621, ""ENTER_SELL"": 677}","{""DO_NOTHING"": {""DO_NOTHING"": 2384, ""ENTER_BUY"": 6, ""ENTER_SELL"": 924}, ""ENTER_BUY"": {""DO_NOTHING"": 174, ""ENTER_BUY"": 3, ""ENTER_SELL"": 444}, ""ENTER_SELL"": {""DO_NOTHING"": 237, ""ENTER_BUY"": 8, ""ENTER_SELL"": 432}}",False
0.40,2025-12,4596,1663,0.361836,0.240529,0.155244,258.17,1.310334,241.34,0.393189,0.203731,0.451796,"{""DO_NOTHING"": 2933, ""ENTER_BUY"": 323, ""ENTER_SELL"": 1340}","{""DO_NOTHING"": 3497, ""ENTER_BUY"": 616, ""ENTER_SELL"": 483}","{""DO_NOTHING"": {""DO_NOTHING"": 2525, ""ENTER_BUY"": 177, ""ENTER_SELL"": 795}, ""ENTER_BUY"": {""DO_NOTHING"": 217, ""ENTER_BUY"": 127, ""ENTER_SELL"": 272}, ""ENTER_SELL"": {""DO_NOTHING"": 191, ""ENTER_BUY"": 19, ""ENTER_SELL"": 273}}",False
